fichier,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47
trial1_succèsDLC_resnet50_kdianalysisJul22shuffle1_200000.csv,170.13140864488554,23.887704510656924,183.28663123526223,14.487697645430593,1.9385297703152897,2.993745569609333,-0.03712737573070723,1.8860849197917537,166.59432257675542,25.391717606180666,191.68415706913646,15.458557181303547,2.1367596101095883,3.355153613556079,-0.054466685256547145,2.1497371737401982,165.99433791928175,27.56436876803448,196.34966743283155,14.288550808986349,2.158647188438161,3.377995733630807,-0.05720945526713838,2.5222349822352697,164.99071037478564,25.973266513076172,200.77351988815678,10.852250192273146,1.8862385791805587,2.721268456074787,-0.04183581466061426,1.5384426361101662,175.601397630645,18.55648076049444,152.94369520792148,19.408274995119424,1.6132565552870244,1.5291074419899837,-0.015198110491289081,1.3467747635819105,171.23006783462154,13.213464794128297,205.35511165711938,5.402680946298368,0.6561867969008514,1.016721007737657,-0.007795666575985433,0.7367787040107017
trial2_échecDLC_resnet50_kdianalysisJul22shuffle1_200000 (1).csv,159.53040477207728,17.873243944457986,176.23176018851143,9.795014700786636,2.4416354425154276,3.7664418465252143,0.008888061096247542,4.39886403150569,154.96187050229028,18.908601179749564,184.7556291489374,11.120213906482622,2.5420527122298586,4.131454444222178,0.01891831915345585,4.641169667037694,156.22005982171922,20.4146472906017,190.82870552426292,11.454340069949659,2.64190101806145,4.227418743161754,0.017876877801224454,4.588833498717565,155.24314992995488,18.258520602626024,196.05104351951962,9.117859086898173,2.3852059986910206,3.7733783149655777,0.019263875331290033,4.23168749869119,167.28401765369233,11.877589805877061,147.5028216044108,14.60105262212999,1.6966234957853163,1.4642320100840218,0.002801969193302701,1.4473520822486337,174.00271537417458,9.757757148230322,207.47154235839844,5.5478362943727815,0.6513452749201828,1.5645352001288424,-0.00706898326477503,1.1938612759874203
trial3_succèsDLC_resnet50_kdianalysisJul22shuffle1_200000.csv,168.60171702113087,12.812735112439126,182.3722402995528,9.818663672469539,0.9426696893160523,1.9689332846502352,-0.015880135294564876,1.084087706689383,164.277477661409,13.69462702590863,189.90876514555643,10.35177674044211,1.1036260490862282,2.382473956286425,-0.03355210141367558,1.5810826435128806,165.0221753357762,15.980835012785718,195.54650623442362,9.92239984309864,1.088330665282556,2.2810410595606254,-0.05403459434453116,1.40527796904273,162.54735271747296,12.614295351467707,199.7648713124823,6.9200743359799315,0.9030834500576601,1.8326989432974368,-0.036054010430318216,0.9566858374915522,185.02394000437465,17.081886862330663,161.93222311718972,23.163795541158795,0.9509529030269102,1.327414365647033,-0.00144055162246886,0.9543523708899561,178.29746836666607,15.41690609453621,209.17783628437854,2.9935461090268,0.3872399904356463,0.9948055845673951,-0.001349339619691642,0.7215262880607035
trial5_échecDLC_resnet50_kdianalysisJul22shuffle1_200000 (1).csv,163.7124544170541,22.00815628774121,178.49663088086626,11.742455093454566,2.721754033729126,2.8668692440683414,0.0006437212993589885,2.057265001888523,159.7180917659276,23.936907449747576,186.81532511106678,12.347457035641632,2.9791065859352326,3.185448629733469,-0.006625925607887756,2.2522666731767744,160.0644922820615,24.982716815750813,192.94094302755008,11.412066139425086,3.005333746593987,3.183964544861296,-0.008920776686833899,2.277677760546745,159.10601740017742,22.563155106861753,197.491718818772,9.398859610692124,2.6602627863544064,2.4839118037283416,-0.004226692814727862,1.669244685202447,165.682919956261,11.168118164521399,153.83678818823586,13.027659691565844,1.7945758157357543,2.2096921795383073,-0.0034341798740611415,2.918589001897566,166.31512455470124,13.743674013916106,209.6045498270384,4.03737394537513,0.4246176890743074,0.9375018232412787,-0.0005519552591495709,0.8060515672986648
trial7_succèsDLC_resnet50_kdianalysisJul22shuffle1_200000.csv,175.00978355775692,9.928563458446368,187.78686108849826,11.419743252005656,0.8274800958918489,1.8580189801966305,-0.005857805538758032,1.2512672238936509,170.44718658349137,11.02541155704484,193.86734148620408,10.979325839594642,0.9548590119419058,2.2046345686683786,-0.008211388245593788,1.4737478652891167,172.45795161011134,12.534952327170638,200.06512465890967,10.873964093394372,0.9635532905708073,2.2823666430684777,-0.005141008498511256,1.629944886327045,166.50764779339266,9.21254314938522,200.9313803669724,8.323336632042887,0.6970699797762147,1.7047155116134949,-0.005720632976498323,1.2025914093795866,189.69262209582558,13.559081978723848,164.59945622287762,13.81264944454645,0.7624623187360355,1.152451240870371,-0.012382872358708165,0.84255755590124,179.68148568205513,18.16821661132993,209.94615094838036,2.7338588140855546,0.3455897920102443,1.028756596181027,-0.0006442730953111064,0.597068049499604
trial8_échecDLC_resnet50_kdianalysisJul22shuffle1_200000.csv,159.7931319342719,18.91824694479631,180.62654240926108,8.040484120437197,1.7374648518719462,2.243018304995321,-0.009541667489006832,1.5242338850439616,155.69297327314104,20.6602667142669,187.6527818952288,8.515715782916544,1.9135759024963304,2.5299379090335674,-0.022325525011141368,1.7027669887558496,157.55962844122024,22.446426552740565,192.7046117631216,7.687806298021679,1.9335968347065076,2.5702455735751104,-0.024044001479556005,1.7684950776074528,156.51218992566305,21.681785398897933,196.7983832889133,6.874974981913473,1.794254373095479,2.143837546967281,-0.017597508945547142,1.626756614598049,164.30638576689222,9.305213224739655,157.06979279291062,8.666580289275462,1.535770678146302,1.1960680633606036,-0.005805065061985313,1.2233770461097095,166.75034247504342,18.953396217572333,209.81028578016492,1.9093780423648337,0.7130333471140675,1.7675631916136756,-0.005284852952423802,1.2624788252684926
trial9_échecDLC_resnet50_kdianalysisJul22shuffle1_200000.csv,154.44769959836393,14.799594961520107,177.79636323774184,8.332753894581113,1.696963242202564,2.3973332242015144,-0.009424718730998692,1.575840110741025,150.16460261473784,16.434486473135937,185.17572462236558,9.20750356419681,1.9935616241364806,2.661442383267408,-0.014907911304202335,1.6068881987168517,151.4412875304351,18.790673296044712,189.85149283022494,7.620878323701551,2.039527253244301,2.672591053657588,-0.01636358955225725,1.815922904517769,150.61318681046768,17.28092710546177,194.7132327105548,6.329082610519945,1.7444158008185877,2.208672119103039,-0.008430063332389146,1.4395564965427419,160.03671769838076,5.478842440875016,157.63827061008763,11.41092303327783,1.5528447183398615,1.0014105817112804,-0.009585394908972254,0.9921400626894968,160.28307332219305,19.595681537212126,208.6404719481597,2.3191790075258267,0.6562142108639744,1.1336773817154493,-0.001985832616493409,0.8809718758108919
trial10_échecDLC_resnet50_kdianalysisJul22shuffle1_200000 (1).csv,165.33843725332943,18.238441026676956,174.71197478141193,15.29459010154428,2.8958665568490516,2.4839421415589764,0.02149774114894262,2.0812804575571953,160.4689690782616,20.189944913725373,182.79071361166208,15.60305808910036,3.0074633478708663,2.778355519937456,0.027641376598648442,2.4611996318579,161.05589820189797,22.155603981291115,188.72846751633085,13.525191650770887,3.1100171982296736,2.9548287800360638,0.02101485141727909,2.7054547928296193,161.6816798392973,20.854688094785324,194.91609357922806,9.762541482788553,2.6081732476741686,2.107550849452702,0.020844857033721426,2.183803747229479,168.07030190581486,7.288692083232765,148.08705601667492,16.626666045605873,1.683828979510249,1.2298151900253365,-0.006908471973375389,1.0672498673689128,145.5534179766561,13.493624354823691,208.56557073247248,4.795528906922207,1.037774092899345,1.782529698084879,-0.0014852858373957923,1.027608808045713
trial11_succèsDLC_resnet50_kdianalysisJul22shuffle1_200000 (2).csv,152.89650902593178,19.879816402778864,170.50996109724906,8.22444961171649,1.0399273849301376,1.7666044855784457,-0.003364563571055364,1.159604712317166,147.79248975072096,23.19105242744769,177.0328136127348,8.014633175381926,1.157190478443443,2.08138702055293,-0.007778290197681413,1.354282434603125,148.05148009703046,25.825133412335017,183.17068244576024,6.358178743174386,1.2163511417722082,2.324598983525411,-0.013195535914753191,1.6768468242477512,150.65700374011098,23.20473898483383,190.15506868327998,4.557555814984711,1.0604245706036768,1.7358774991521595,-0.006110405360933746,1.1916079222520242,179.03551182936246,16.354263808546712,161.19246993082095,18.83263599047238,1.2839653154326431,2.936317349780066,-0.00276137966693392,3.864107029006749,145.3048809616144,0.6675580319115147,206.09280615851335,0.8894945585224593,0.28760140939910944,0.526971440729637,-0.0005348449394573894,0.47152602600243354
trial12_échecDLC_resnet50_kdianalysisJul22shuffle1_200000 (1).csv,166.27834674112157,21.330965947334928,168.98149737189797,11.406052946601969,2.3992916833598135,3.3076592370801023,-0.04358740888418584,2.461746461745892,162.31725136750663,23.676109662835746,175.75046020707273,10.190964653340144,2.665964544590452,3.5851892664670086,-0.040210920033129365,2.58095298032131,163.16172571119918,25.274131821585073,182.1828695559034,9.365949918094936,2.8436020683535013,3.707773758028571,-0.04675831723477114,2.557300173200736,164.59626595490897,23.756681446699954,189.48268860461664,8.344845342754667,2.4503817095690184,2.823159474281057,-0.03350066885749908,1.9695297699890548,169.78927203409032,9.081683138184573,148.0030067792905,18.444941998886865,1.7666586941110296,1.1015256973648797,0.00030385567865706805,1.0903963810490513,162.38319860720168,12.936308461790224,207.49534487256815,2.0839436488688996,0.8924905243540372,1.351842431599007,-0.004369909484932355,1.0284958693924842
